txn_id,acc_from,acc_to,amount,txn_time
31170,4,6519,7482,112585
31171,1,8455,26663,266080
31172,2,1373,63156,222336
31173,1,7985,80216,349471
31174,3,3127,95477,188629
31175,1,4439,12026,103790
31176,1,7616,88521,40274
31177,27,1470,66764,173529
31178,7,5233,90639,57491
31179,1,6522,30302,82244
31180,3,4551,49985,112308
31181,5,2268,12204,125252
31182,1,5945,97176,345903
31183,2,2888,53192,96609
31184,3,5235,79459,280592
31185,2,6882,11456,323322
31186,46,1551,43471,214811
31187,1,4307,76803,252581
31188,1,8092,38438,304981
31189,4,5799,50556,20457
31190,4,8064,42469,63322
31191,1,2672,7571,279001
31192,5,6030,82748,296162
31193,2,8094,28206,325038
31194,13,6112,24291,203914
31195,2,4707,26898,46313
31196,7,7152,76404,277552
31197,9,719,30271,222606
31198,1,9139,33474,149973
31199,2,4019,46140,294508
31200,3,5552,76073,269879
31201,1,7721,15641,68166
31202,1,480,75395,275098
31203,24,8341,11984,128335
31204,9,3989,31744,139212
31205,3,3073,23221,65543
31206,11,690,56206,9793
31207,3,9943,10415,312754
31208,2,9450,47270,141487
31209,2,4070,66800,89579
31210,1,3690,54144,43111
31211,1,9786,71340,346930
31212,1,4769,16118,156833
31213,14,9400,81568,32492
31214,12,7802,96072,283551
31215,1,3132,75613,323587
31216,3,3089,62092,224207
31217,1,6848,61936,318828
31218,1,349,68068,121625
31219,10,1980,36990,107542
31220,7,27,57389,173765
31221,21,9224,94104,174087
31222,2,7387,35907,293621
31223,2,5439,87122,272693
31224,1,2798,46276,318781
31225,18,3007,28064,339357
31226,2,2092,13438,146229
31227,3,2480,8076,112512
31228,3,2397,71023,271443
31229,4,1385,21393,161541
31230,1,6848,95531,175159
31231,26,1093,15080,220135
31232,29,2804,70435,22004
31233,8,742,75315,338748
31234,1,6353,62889,163024
31235,1,5000,19662,151289
31236,40,3103,12877,128004
31237,90,7437,76887,192248
31238,4,1674,28327,337740
31239,1,2803,16195,15042
31240,54,392,66717,84060
31241,1,4527,83234,340910
31242,1,7389,61839,204991
31243,56,2033,58051,212931
31244,1,8045,38264,244115
31245,2,9880,37866,247363
31246,1037,1496,90496,305150
31247,2,7815,31325,181670
31248,1,2510,43878,75155
31249,7,9608,14950,127580
31250,1,3086,27712,329129
31251,1,5879,43444,38800
31252,7,4367,15902,73221
31253,2,3180,99627,110078
31254,1,8835,71445,9400
31255,42,3411,86454,201033
31256,4,2672,74859,89831
31257,3,6486,48545,164274
31258,2,1273,394,249146
31259,8,7094,77871,330936
31260,1,5686,38328,298517
31261,1,1359,63347,148045
31262,5,9987,51540,275159
31263,4,987,81950,169698
31264,1,7101,34189,30646
31265,1,5769,21979,315942
31266,1,1003,89379,109302
31267,94,832,76864,225925
31268,1,1187,91223,252190
31269,1,7430,18557,291735
31270,1,6964,89956,304832
31271,1,8040,86140,213167
31272,59,5584,22614,156396
31273,5,176,30287,143814
31274,14,7950,28477,249414
31275,1,3778,52233,262501
31276,1,7709,20284,1755
31277,17,2050,47803,62563
31278,1,2429,99428,277442
31279,6,585,82413,297118
31280,1,5239,60005,81028
31281,5,1210,70102,232851
31282,2,5050,54541,133773
31283,11,1781,14935,317172
31284,2,1445,30151,157398
31285,1,9079,95345,110780
31286,1,8944,93960,119455
31287,1,7881,16474,14443
31288,31,30,5097,355860
31289,1,3024,20700,153421
31290,1,1592,55241,140153
31291,2530,9652,59771,352903
31292,9,6163,37224,90631
31293,6,891,32105,246165
31294,1,2794,46704,159159
31295,1,9312,42992,165098
31296,4,1844,57960,187932
31297,34,8744,58741,273719
31298,4,8032,75150,318334
31299,1,4604,12769,61446
31300,15,8957,85660,72775
31301,1,1723,20711,81131
31302,4,7751,42210,15482
31303,325,9963,77678,64062
31304,1,1116,47651,117308
31305,4,2754,78556,163469
31306,1,8554,25904,106636
31307,7584,7280,85218,245415
31308,1,2448,87322,189288
31309,2,4279,69784,39025
31310,22,3650,64176,58779
31311,1,3230,35450,182725
31312,20,4221,35580,276938
31313,1,3193,4512,53661
31314,57,4694,69010,234433
31315,2,5778,63233,21431
31316,1,4076,46162,207312
31317,1,2160,42431,70814
31318,1,1586,10005,266982
31319,2,6528,48767,5498
31320,39,9141,93853,122633
31321,9,5293,33980,20243
31322,1,4550,32621,116269
31323,1,3450,4560,103500
31324,1473,9241,14543,264333
31325,4,2002,45660,326341
31326,1,8732,12511,93631
31327,3,8355,79823,174113
31328,2,7317,74777,181738
31329,3,8159,2511,158056
31330,1,6349,6711,247989
31331,1,5149,71693,26702
31332,1,5994,17457,275939
31333,1,1456,12574,340969
31334,431,89,79953,30630
31335,3,6452,16519,345440
31336,9,8693,95410,165607
31337,7,999,84135,22635
31338,6,232,59232,149479
31339,5,5514,39581,216759
31340,15,3611,18108,258925
31341,21,219,96101,3936
31342,4,5705,62500,187373
31343,1,6458,77680,41751
31344,7,8569,45468,204300
31345,1,4372,28154,206777
31346,2,5516,50832,327648
31347,1,781,78762,207619
31348,15,81,9663,225472
31349,1,1268,60081,114543
31350,2,3378,57817,108615
31351,1,1095,74234,3794
31352,7,2269,49974,223585
31353,1,3147,70693,343491
31354,5,6677,16937,263013
31355,7,4587,84881,217022
31356,24,617,87622,264909
31357,5,2743,75319,301457
31358,7,7152,65124,330688
31359,2,2218,83017,340391
31360,1,5611,64060,236265
31361,5581,2663,54855,191652
31362,5,1753,88838,219001
31363,1,7508,44343,28519
31364,1,4937,39763,181484
31365,3,1540,81239,47821
31366,186,3843,12050,282478
31367,2,9447,90028,201269
31368,1,9518,47097,319921
31369,7,4989,56574,168266
31370,155,6319,1997,96199
31371,20,3623,29849,357586
31372,5,5479,2634,260978
31373,1,7581,99465,327760
31374,2,5963,1187,214176
31375,1,5345,52346,179863
31376,3,2765,66033,318183
31377,24,227,36739,171480
31378,2,8272,99503,91756
31379,3,9575,9951,259649
31380,2,6924,21804,133870
31381,1,9966,84727,192291
31382,2,236,90517,83094
31383,1,127,99038,144285
31384,2,2221,76219,326513
31385,2,2133,98111,130458
31386,2,4220,13276,31553
31387,2,7319,54395,319160
31388,8,4453,55279,765
31389,1,3192,44708,132982
31390,2,7574,63887,189177
31391,1,9531,81603,59496
31392,1,1018,31355,24781
31393,3,647,6714,295578
31394,2,1799,59383,292652
31395,1,103,84405,65037
31396,2,8922,38798,246044
31397,1,8098,88740,311895
31398,33,3829,27380,341931
31399,1,7824,54172,135913
31400,1,7651,5568,364811
31401,3,451,54731,216162
31402,7,7100,68985,133869
31403,1,7956,64832,31384
31404,3,9411,15172,223663
31405,1,5241,83993,207040
31406,5,9442,23763,358154
31407,2,4595,90617,135201
31408,2,9468,26416,84106
31409,2,629,68757,152001
31410,1,5786,96038,141896
31411,1,2427,97846,13291
31412,9,5522,38770,346011
31413,24,6289,63021,19723
31414,1,8782,59118,1722
31415,70,8864,67461,82578
31416,4,5812,82235,252261
31417,39,6349,35641,360758
31418,1,3175,12448,168221
31419,2,9508,51524,225973
31420,1,9778,26742,333148
31421,2,1937,93059,252587
31422,182,5070,21620,169620
31423,1,7415,12405,69586
31424,13,3374,88806,200465
31425,5,7151,83868,253081
31426,1,7941,11474,153702
31427,1,9422,4185,62583
31428,18,4442,79149,93608
31429,1,6879,74274,118998
31430,493,245,77014,241949
31431,4,551,62162,117248
31432,7,2923,97635,273114
31433,4,7805,78450,350695
31434,1,7243,89705,6169
31435,1,7738,39757,32949
31436,2,6515,8578,324454
31437,1,6921,74068,306329
31438,1,5790,91766,74732
31439,1,9250,59787,299866
31440,1,4824,29635,249369
31441,1,6414,60646,289701
31442,45,3936,94183,52805
31443,1,403,82899,356430
31444,6,8699,74228,247538
31445,146,7137,66348,260032
31446,1,7557,32685,123131
31447,23,50,26088,238633
31448,8,4583,36778,42320
31449,16,6890,15623,58297
31450,1,6880,62791,165867
31451,2007,2330,11432,279735
31452,23,4523,25111,289962
31453,4,9676,60663,8667
31454,1,4217,50729,17745
31455,1,3550,48638,115639
31456,1,6118,88148,92884
31457,4,8144,42339,296758
31458,1,476,32675,209094
31459,1,518,22296,302476
31460,1,8090,63607,217677
31461,1,936,17035,226829
31462,1,4469,79538,252736
31463,32,9650,34258,142391
31464,36,5941,49989,363792
31465,20,4022,59105,53723
31466,1,7597,36433,347873
31467,5,4961,37266,125206
31468,1060,5403,91582,262840
31469,6,6045,58406,36023
31470,2,4508,41993,75279
31471,29,8259,19300,39282
31472,1,5369,24661,303615
31473,1,1842,94887,217201
31474,1,2039,9523,32848
31475,1,3348,69360,70357
31476,1,8193,56046,182937
31477,14,6632,67304,25657
31478,1,3859,77170,46671
31479,1,1711,8234,63354
31480,1,1958,58819,172866
31481,3,6313,16599,216287
31482,1,7449,1771,94480
31483,1,8784,58562,177174
31484,3,6084,61585,200464
31485,4,9511,84125,79503
31486,2,9057,44233,133168
31487,1,818,14741,296990
31488,1,1428,96361,47991
31489,2,9084,33877,47313
31490,18,1395,59348,251993
31491,1,8062,24933,290990
31492,1,2881,49822,355131
31493,1,5628,53434,60436
31494,1,7677,40861,353918
31495,1,1791,77777,84798
31496,1,4505,42652,298
31497,1,2768,43130,330955
31498,3,1561,6132,204129
31499,2,9577,78028,46138
31500,2,972,2243,226414
31501,1,8875,21650,62020
31502,12,7536,60084,86024
31503,11,5061,97914,167268
31504,1,3422,55108,360082
31505,3,8834,79552,269652
31506,17,3487,42307,86320
31507,3,8164,32229,63483
31508,359,3591,42185,323778
31509,3,9064,74669,260760
31510,1,5117,17466,364244
31511,6,9161,45746,286630
31512,1,1748,77305,57224
31513,1,7882,61122,297534
31514,2,8831,81269,112957
31515,3,5011,28407,21043
31516,2,3983,16701,264327
31517,2,2229,9207,133215
31518,6,3194,95948,218930
31519,19,3702,76562,175969
31520,1,7328,44263,362385
31521,1,355,18841,71993
31522,1,3963,77674,135243
31523,2,8167,20552,280660
31524,2,5867,13565,148524
31525,1,4406,11169,18592
31526,6,3920,54233,84438
31527,3,9872,71190,290851
31528,1,6216,64715,19464
31529,1,7889,79270,207671
31530,3,4630,9395,181366
31531,1,9261,38301,151559
31532,1,7506,7850,34992
31533,1,7103,14058,940
31534,4,5180,46907,44089
31535,1,1946,79483,279380
31536,10,3744,65929,324944
31537,1640,65,5429,201088
31538,4,9057,41261,186350
31539,1,224,66490,110895
31540,1,7641,65169,166210
31541,1,7235,76354,118976
31542,1,6512,72973,161253
31543,2,3697,90680,153210
31544,8,9955,64737,76805
31545,2,5460,94992,71633
31546,1,4701,28668,324025
31547,4,6017,40431,132976
31548,4,3460,15953,249250
31549,1,8328,24664,55175
31550,1,7109,21972,113735
31551,1,7301,50614,26167
31552,2,2381,33682,91876
31553,16,9240,9197,303202
31554,1,5297,14080,191801
31555,13,5514,85667,280670
31556,874,2909,68890,53445
31557,28,5952,45615,250061
31558,37,2166,694,201166
31559,4,8895,98299,31753
31560,2,3650,66571,203808
31561,1,5138,22294,135056
31562,2,2660,67618,189064
31563,1,2515,75270,347842
31564,7,9917,88043,353210
31565,1,1038,99845,48157
31566,84,4741,53761,233203
31567,1,4966,89948,120056
31568,1,2943,42935,216411
31569,1,5690,16404,303094
31570,1,9544,80194,240010
31571,3,9242,86092,129708
31572,11,2940,83570,335205
31573,13,3965,83099,48079
31574,5,422,15769,263939
31575,2,4138,7741,55888
31576,3,6488,68756,269241
31577,10,5760,28924,213798
31578,1,8432,72946,286498
31579,2,3941,20507,14701
31580,1,2246,54254,264979
31581,184,9297,98067,95997
31582,2,9358,14784,124354
31583,1,5976,54846,158699
31584,3,8003,43852,225171
31585,2,1963,58279,186506
31586,1,2730,70327,70279
31587,23,2622,298,159060
31588,1,8511,86138,47871
31589,45,5578,54123,30323
31590,4,8675,79109,148497
31591,2,7148,32203,54223
31592,1,6055,3090,204820
31593,9,2557,34728,106549
31594,3,2413,23366,298902
31595,34,8906,94029,94736
31596,1,3432,22504,339432
31597,7,6696,48080,144237
31598,3,910,35284,268671
31599,1,4152,37416,344807
31600,3,5160,28605,158801
31601,9,5513,39414,8848
31602,2,3556,16865,28947
31603,3,1126,8864,261639
31604,2,2783,25561,96456
31605,1,905,66618,359051
31606,2,617,64805,164703
31607,2,1105,47171,258012
31608,5,7768,57094,28689
31609,8,2293,4742,2678
31610,1,1336,60837,351207
31611,2,6196,66876,169672
31612,3,4537,22126,350184
31613,1,1385,70208,303135
31614,1,4021,15097,264668
31615,29,4402,14123,239115
31616,3,3261,28102,361938
31617,18,277,52736,220601
31618,8,1361,44717,161024
31619,1,3744,15878,290792
31620,1,8810,10589,159120
31621,3,4950,61681,6858
31622,4,1415,21389,283455
31623,10,9161,57628,268503
31624,2,5490,68707,46348
31625,1,1926,9055,115356
31626,2,3429,89363,245082
31627,213,1529,42854,136103
31628,1,1059,85181,15390
31629,1,2524,50268,237705
31630,5,2567,78476,40968
31631,157,3012,55345,112743
31632,6,6831,93473,91148
31633,1108,5476,23176,242275
31634,2,4597,15826,81333
31635,6,9427,92595,245643
31636,3,2658,90442,311793
31637,2,6834,3270,339615
31638,1,9959,23410,233155
31639,1,9487,90920,144015
31640,2,7951,23947,213384
31641,4,7579,5259,294612
31642,22,7999,4183,259086
31643,1,9087,87436,2269
31644,2,2612,76179,184255
31645,1,2954,36604,46435
31646,2,278,50194,195034
31647,2,4724,12796,282635
31648,1,4722,28103,343322
31649,3974,4107,16604,128268
31650,4,5038,38181,191942
31651,1,4274,23084,281290
31652,1232,1210,80153,199911
31653,1,2725,71430,274531
31654,1,1137,75931,349275
31655,1,740,57260,38054
31656,8,7573,6874,333072
31657,59,6533,45436,108188
31658,24,4854,613,75666
31659,2,4959,17223,36020
31660,2,5964,90726,180241
31661,1,3014,22275,35125
31662,30,8317,17436,268033
31663,1,114,25295,200691
31664,3,2435,66909,279955
31665,2,9732,46036,46830
31666,6,5078,29871,209049
31667,1,981,27696,250674
31668,2,1657,58489,358865
31669,16,8365,85337,252017
31670,1,8776,46767,220435
31671,38,3984,21390,337493
31672,22,504,16306,146827
31673,1,8651,79618,276919
31674,1,2648,88817,40522
31675,4,1220,69417,321050
31676,1,8426,32624,274894
31677,6,9218,71265,75290
31678,2,3774,29835,329548
31679,1,3180,88528,1285
31680,2,24,44918,97274
31681,16,4172,90482,246127
31682,2,2617,16061,228762
31683,10,4015,91131,44931
31684,1,8365,47083,253768
31685,378,8580,51277,148294
31686,1,4153,73733,1658
31687,7,3356,54885,127266
31688,30,8177,67060,78705
31689,1,3408,24170,292834
31690,2,6330,82202,346416
31691,1,2265,57914,282950
31692,18,5331,20616,164051
31693,2,9416,99128,86455
31694,8,7792,71429,246171
31695,10,9606,9889,177957
31696,3,9825,32293,306450
31697,1,6092,97250,81776
31698,1,779,13306,5261
31699,7,4552,84787,295039
31700,111,5333,40593,201743
31701,3,3146,55639,117237
31702,4,1259,80109,234812
31703,3,897,65556,112853
31704,21,7191,30827,34697
31705,5,6854,808,270635
31706,1,654,32468,133952
31707,1,9832,69555,277655
31708,2,6686,98563,144342
31709,1,9293,74852,178741
31710,11,8657,25218,146513
31711,6235,358,47801,312470
31712,2,7647,75725,11587
31713,1,1005,78587,76263
31714,1,4996,94847,216696
31715,11,9117,35550,66506
31716,21,7363,22074,15658
31717,2,9889,98775,168352
31718,26,7242,33,53471
31719,914,1208,84693,58111
31720,30,5256,92124,137876
31721,14,664,82783,241164
31722,1,6363,31347,364128
31723,2,1396,56649,102416
31724,2,6748,83820,113784
31725,1392,2610,45207,200784
31726,2,9707,66025,277615
31727,1,8068,79630,283633
31728,1,228,64621,228462
31729,2,9208,81737,160711
31730,1,2641,16174,230447
31731,1,8571,14705,325852
31732,1,2137,63670,14821
31733,7,6332,52149,225458
31734,110,9661,64320,34590
31735,1,6807,34418,196913
31736,3,2009,80852,59504
31737,7,7788,61576,233381
31738,149,6793,1134,232001
31739,3,4956,11328,103647
31740,433,5832,63643,90864
31741,4,9607,63802,79182
31742,1,8632,59735,318424
31743,9,7967,7313,328673
31744,254,2424,33800,256168
31745,2,7408,76955,105272
31746,2,8419,14908,22441
31747,9,7285,27800,57828
31748,4,4551,74966,199687
31749,11,6369,55845,339935
31750,25,741,79761,112410
31751,3188,9346,33617,30371
31752,17,2009,38003,233572
31753,3,7372,27845,113633
31754,1,8084,54702,117100
31755,12,3608,84891,44085
31756,119,1044,36836,55725
31757,4,4042,54678,246634
31758,1,749,16913,305971
31759,214,3529,97615,323764
31760,1,3332,27250,96784
31761,1,7222,25116,38597
31762,6,4042,55060,189565
31763,8,4372,43200,26456
31764,4,5578,5123,226058
31765,2,2896,74087,199884
31766,383,6984,95595,57245
31767,4,1557,43172,47331
31768,7,1651,3506,5501
31769,5,437,67434,347989
31770,20,8188,19406,31623
31771,364,2294,78892,325478
31772,2,3737,28978,62940
31773,34,6226,79525,302088
31774,3,4360,49695,12949
31775,4,5763,35395,52485
31776,7,8340,34251,305693
31777,1,9115,79229,148943
31778,210,3792,95792,184934
31779,1,9644,2206,90295
31780,1,5212,49010,137338
31781,7,1576,18896,198790
31782,1,771,60182,12402
31783,2,5453,86313,310818
31784,1,9982,10400,263265
31785,1,4799,34392,82527
31786,4,2518,11397,195931
31787,1,4034,25008,280523
31788,1,4041,19554,230447
31789,6,6029,69244,224916
31790,1,9239,10101,286394
31791,5,6059,69399,254934
31792,2,3609,53672,25847
31793,1,1332,13831,108974
31794,16,9739,45131,157100
31795,24,7516,67289,284698
31796,1,6415,47658,145089
31797,15,6886,35354,300088
31798,2,8069,63082,217032
31799,1,7300,17372,134869
31800,9,9723,29430,325935
31801,1,6901,64292,325937
31802,1135,7186,15579,158044
31803,1,3803,96664,276322
31804,1,1912,92654,91031
31805,6,5180,57413,84123
31806,1,8465,50114,225169
31807,1,4891,65294,116212
31808,26,8317,8853,139400
31809,2,7308,21813,172294
31810,4,5111,80875,151463
31811,1,3117,76465,280448
31812,3,8589,46204,232976
31813,77,2314,43051,259182
31814,15,4438,65758,81074
31815,1,2928,9482,276769
31816,5,8680,92623,78375
31817,1,3570,14923,76126
31818,7,4510,19166,314821
31819,1,5574,90866,283979
31820,1,8711,13366,175120
31821,1,3132,40739,220296
31822,2,8822,32452,48228
31823,4,4513,61912,171867
31824,2,7874,66484,350930
31825,44,5512,9967,108035
31826,92,1119,28974,303444
31827,51,8415,39941,9612
31828,1,1966,9315,297471
31829,16,7716,82498,245796
31830,1,9040,7291,13851
31831,2,5117,19535,60740
31832,1,1295,16456,131242
31833,6,632,48107,183166
31834,1,721,8877,336942
31835,10,5275,55109,340646
31836,1,7730,6702,192166
31837,9,8445,37544,53981
31838,1,5506,40336,332718
31839,3,8629,76151,269041
31840,9,3622,74826,310994
31841,5,2917,35229,184611
31842,2,9020,35614,6033
31843,1,4567,53707,310537
31844,87,4752,39627,121952
31845,1,7586,26930,352707
31846,4,6383,54594,329136
31847,7,6329,73280,300305
31848,1,6884,63798,9363
31849,2,8718,68517,73099
31850,1,5237,3731,156507
31851,2,6453,95737,23932
31852,13,9121,65829,218431
31853,1,2359,64720,200238
31854,2,165,66105,65426
31855,1,1181,8971,165645
31856,403,8189,31211,66595
31857,55,9500,57744,161247
31858,1,4684,47174,68081
31859,4,6211,41992,268718
31860,11,2974,77455,13968
31861,1,2165,99458,211576
31862,284,5802,60154,195906
31863,3,7291,5269,142408
31864,1,93,93078,128226
31865,23,2999,81376,165955
31866,3,9772,92556,236505
31867,12,4384,96581,175721
31868,2,9027,48209,108243
31869,1,618,15370,279557
31870,1,5928,84735,332905
31871,6,5212,70949,214825
31872,2,6140,76504,267439
31873,1,7980,22393,110367
31874,1,9423,98816,359150
31875,3,7934,97575,215885
31876,21,6781,81165,63566
31877,1,7806,36318,159644
31878,1,6314,46886,16188
31879,163,4071,26270,254256
31880,1,1132,37170,173069
31881,96,1498,32125,250976
31882,10,5012,37796,98054
31883,109,8588,33058,2975
31884,1,8268,53546,287526
31885,1,6380,33506,295544
31886,1,6453,53896,8921
31887,1,1025,91511,258910
31888,1,3817,87942,148795
31889,1,7924,60156,361190
31890,1,7818,74231,75288
31891,1,2059,42794,42690
31892,11,8737,47987,133515
31893,30,9984,87450,183274
31894,1,8556,77819,73813
31895,13,7601,23278,49776
31896,4,8108,16593,108813
31897,1,5336,81331,152962
31898,675,9599,56498,304638
31899,4,9952,82323,124273
31900,1,3050,23435,363141
31901,7,10000,6173,329375
31902,3,9242,63962,312201
31903,1,648,5086,11060
31904,2,9902,26384,4452
31905,3,3902,40474,154396
31906,1,4000,56958,101730
31907,1,4791,87617,171290
31908,7,1716,15689,248867
31909,1,1451,27830,81899
